M_g,gauge,branch,U_over_D,T_over_D,observable,value_continuum,continuum_nodes,value_Nk16,abs_Nk16,rel_Nk16,scaleaware_Nk16,value_Nk32,abs_Nk32,rel_Nk32,scaleaware_Nk32,value_Nk64,abs_Nk64,rel_Nk64,scaleaware_Nk64
1,R_native,insulator,2.0,0.01,D_occ,4.816339632754929e-13,4001,4.805310517116685e-13,-1.102911563824438e-15,-0.002289937271706847,-2.205823127648876e-14,4.825410375081473e-13,9.070742326543442e-16,0.0018833269698953952,1.8141484653086884e-14,4.817091401475048e-13,7.51768720118891e-17,0.00015608714863176747,1.503537440237782e-15
1,R_native,insulator,2.0,0.01,n,1.0,4001,1.0,0.0,0.0,0.0,1.0000000000000002,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.0,0.0,0.0,0.0
1,R_native,insulator,2.0,0.01,Omega_over_D,-1.0112942364492667,4001,-1.0112942214741238,1.4975142903494998e-08,-1.4807898990974078e-08,1.4807898990974078e-08,-1.0112941766915,5.975776673494693e-08,-5.909038594421454e-08,5.909038594421454e-08,-1.0112942349284637,1.5208030390567728e-09,-1.5038185567006012e-09,1.5038185567006012e-09
1,R_native,insulator,2.0,0.01,E_kin_over_D,-0.00872403507018924,4001,-0.008724005133850717,2.993633852269029e-08,-3.4314784708953394e-06,5.987267704538057e-07,-0.008723915614626404,1.194555628355326e-07,-1.3692696312480711e-05,2.389111256710652e-06,-0.008724032028888648,3.0413005915747027e-09,-3.486116879524112e-07,6.082601183149405e-08
1,R_native,insulator,2.0,0.01,E_pot_over_D,9.632679265509859e-13,4001,9.61062103423337e-13,-2.205823127648876e-15,-0.002289937271706847,-4.411646255297752e-14,9.650820750162946e-13,1.8141484653086884e-15,0.0018833269698953952,3.628296930617377e-14,9.634182802950096e-13,1.503537440237782e-16,0.00015608714863176747,3.007074880475564e-15
1,R_native,insulator,2.0,0.01,E_tot_over_D,-0.008724035069225972,4001,-0.008724005132889654,2.993633631785675e-08,-3.4314782185432925e-06,5.98726726357135e-07,-0.008723915613661322,1.1945556465005336e-07,-1.3692696521983592e-05,2.389111293001067e-06,-0.00872403202792523,3.041300742495645e-09,-3.486117052903457e-07,6.08260148499129e-08
1,R_native,insulator,2.5,0.001,Z_pole,1.2070716826074575e-07,4001,1.2449691244585803e-07,3.789744185112282e-09,0.03139618168264755,7.579488370224563e-08,1.1475982664155021e-07,-5.947341619195537e-09,-0.0492708238035075,-1.1894683238391073e-07,1.2032853580205131e-07,-3.7863245869443495e-10,-0.0031367851980135227,-7.572649173888699e-09
1,R_native,insulator,2.5,0.001,Z_mats,1.207071682607454e-07,4001,1.244969124458576e-07,3.789744185112202e-09,0.03139618168264698,7.579488370224404e-08,1.1475982664154974e-07,-5.947341619195669e-09,-0.04927082380350874,-1.1894683238391338e-07,1.2032853580205079e-07,-3.7863245869462024e-10,-0.0031367851980150666,-7.572649173892405e-09
1,R_native,insulator,2.5,0.001,D_occ,4.35315876248058e-12,4001,4.355077174720674e-12,1.9184122400935794e-15,0.0004406942968926779,3.836824480187159e-14,4.355896805383619e-12,2.7380429030388737e-15,0.0006289784160039783,5.4760858060777475e-14,4.3531994380733805e-12,4.0675592800171146e-17,9.343925875332144e-06,8.135118560034229e-16
1,R_native,insulator,2.5,0.001,n,1.0,4001,1.0,0.0,0.0,0.0,1.0000000000000002,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.9999999999999999,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
